"MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY",
1,"F9","MKE","TPA",-8.00,-2.00,
1,"F9","CLE","MIA",-3.00,-18.00,
1,"F9","PHL","RSW",-5.00,-34.00,
1,"F9","MCO","BUF",10.00,8.00,
1,"F9","PHX","MCO",-8.00,-27.00,
1,"F9","MIA","PVD",22.00,11.00,
1,"F9","GRR","MCO",9.00,-22.00,
1,"F9","TPA","CLE",40.00,31.00,
1,"F9","RSW","GRR",10.00,-8.00,
1,"F9","MIA","ORD",-1.00,-9.00,
1,"F9","PHL","MIA",12.00,-7.00,
1,"F9","MIA","CVG",1.00,6.00,
1,"F9","PBI","PHL",8.00,-7.00,
1,"F9","CLE","RSW",4.00,-10.00,
1,"F9","MCO","PHL",-7.00,-19.00,
1,"F9","TPA","PVD",1.00,12.00,
1,"F9","BUF","RSW",17.00,10.00,
1,"F9","MCO","DTW",108.00,108.00,
1,"F9","IAD","MCO",-2.00,-21.00,
1,"F9","TPA","IND",27.00,23.00,
1,"F9","ISP","PBI",22.00,4.00,
1,"F9","MSP","MCO",1.00,-17.00,
1,"F9","MIA","BUF",13.00,-1.00,
1,"F9","STL","RSW",0.00,-3.00,
1,"F9","MCO","TTN",0.00,-5.00,
1,"F9","MCO","PIT",50.00,41.00,
1,"F9","TPA","CMH",6.00,15.00,
1,"F9","CMH","RSW",0.00,80.00,
1,"F9","MSN","MCO",13.00,2.00,
1,"F9","MCO","MEM",-5.00,-4.00,
1,"F9","BUF","MCO",13.00,-5.00,
1,"F9","MCO","MKE",-4.00,-7.00,
1,"F9","RSW","CMH",-4.00,-7.00,
1,"F9","COS","RSW",-1.00,-3.00,
1,"F9","CVG","MCO",-1.00,-7.00,
1,"F9","MCI","RSW",13.00,64.00,
1,"F9","MIA","ATL",17.00,-2.00,
1,"F9","CLT","MCO",-7.00,-22.00,
1,"F9","ATL","MIA",-6.00,-17.00,
1,"F9","TTN","TPA",11.00,-7.00,
1,"F9","GRR","RSW",-13.00,22.00,
1,"F9","RSW","MKE",6.00,-2.00,
1,"F9","IND","TPA",12.00,-5.00,
1,"F9","MIA","CLE",40.00,42.00,
1,"F9","MCO","CID",-9.00,-36.00,
1,"F9","DTW","MCO",104.00,81.00,
1,"F9","PVD","MIA",44.00,38.00,
1,"F9","PHL","MCO",0.00,1.00,
1,"F9","ORD","RSW",-4.00,-2.00,
1,"F9","CMH","TPA",-3.00,-4.00,
1,"F9","MCO","MSN",0.00,-14.00,
1,"F9","PVD","MCO",27.00,7.00,
1,"F9","PIT","MCO",37.00,28.00,
1,"F9","PBI","ISP",18.00,21.00,
1,"F9","MCO","TTN",1.00,-2.00,
1,"F9","RSW","PHL",-4.00,6.00,
1,"F9","BUF","MIA",25.00,-34.00,
1,"F9","RSW","STL",84.00,67.00,
1,"F9","RSW","COS",1.00,-15.00,
1,"F9","MEM","MCO",7.00,10.00,
1,"F9","RSW","ISP",308.00,308.00,
1,"F9","BNA","TPA",-8.00,-18.00,
1,"F9","TTN","RSW",25.00,98.00,
1,"F9","MCO","LAX",1.00,-14.00,
1,"F9","TPA","MKE",17.00,-2.00,
1,"F9","ORD","TPA",-2.00,-8.00,
1,"F9","IND","MCO",11.00,49.00,
1,"F9","RSW","MCI",67.00,53.00,
1,"F9","DSM","MCO",194.00,226.00,
1,"F9","TPA","TTN",16.00,9.00,
1,"F9","CLE","MCO",29.00,23.00,
1,"F9","MKE","MCO",-1.00,19.00,
1,"F9","COS","MCO",-7.00,27.00,
1,"F9","MCO","SAN",33.00,17.00,
1,"F9","RSW","CVG",26.00,19.00,
1,"F9","MIA","ISP",21.00,23.00,
1,"F9","TPA","MSP",-11.00,-16.00,
1,"F9","ATL","MCO",-6.00,-13.00,
1,"F9","MIA","LGA",-7.00,-10.00,
1,"F9","MKE","RSW",-4.00,42.00,
1,"F9","TTN","MCO",7.00,12.00,
1,"F9","MCO","ORD",122.00,163.00,
1,"F9","ISP","MCO",34.00,9.00,
1,"F9","CID","MCO",-11.00,-34.00,
1,"F9","MCO","PVD",34.00,30.00,
1,"F9","PHL","TPA",322.00,316.00,
1,"F9","PHL","MCO",26.00,8.00,
1,"F9","MIA","MKE",-7.00,0.00,
1,"F9","DEN","MIA",105.00,101.00,
1,"F9","MCO","PHX",11.00,-6.00,
1,"F9","MSY","MCO",-9.00,-13.00,
1,"F9","ISP","TPA",308.00,288.00,
1,"F9","RSW","ORD",111.00,111.00,
1,"F9","TPA","ISP",-4.00,6.00,
1,"F9","MCO","DEN",784.00,770.00,
1,"F9","MCO","PHL",112.00,107.00,
1,"F9","TPA","LAS",92.00,64.00,
1,"F9","RSW","CLE",,,
1,"F9","SAN","MCO",,,
1,"F9","ISP","MIA",,,
1,"F9","MCO","SJU",7.00,2.00,
1,"F9","ISP","TPA",350.00,355.00,
1,"F9","RSW","TTN",80.00,72.00,
1,"F9","PHL","MCO",53.00,125.00,
1,"F9","PBI","TTN",265.00,255.00,
1,"F9","MIA","DEN",36.00,28.00,
1,"F9","STL","TPA",310.00,300.00,
1,"F9","MCO","STL",178.00,155.00,
1,"F9","PVD","MIA",545.00,556.00,
1,"F9","LAS","TPA",55.00,46.00,
1,"F9","TPA","ORD",322.00,296.00,
1,"F9","TPA","LAS",292.00,250.00,
1,"F9","MCO","PHX",289.00,241.00,
1,"F9","LGA","MIA",122.00,92.00,
1,"F9","SJU","MCO",0.00,-10.00,
1,"F9","SAN","MCO",-5.00,-33.00,
1,"F9","LAX","MCO",-1.00,-4.00,
1,"F9","DEN","TPA",18.00,7.00,
1,"F9","MIA","ISP",530.00,499.00,
1,"F9","SFO","MCO",-9.00,-4.00,
1,"F9","DEN","MCO",41.00,30.00,
1,"F9","MCO","MSY",5.00,2.00,
1,"F9","LAS","MCO",-1.00,12.00,
1,"F9","LAS","MIA",-1.00,-13.00,
1,"F9","TPA","DEN",-3.00,-21.00,
1,"F9","MCO","COS",-5.00,-27.00,
1,"F9","MCO","OKC",2.00,-15.00,
1,"F9","TPA","STL",15.00,9.00,
1,"F9","TTN","MCO",2.00,-6.00,
1,"F9","MCO","LAS",49.00,18.00,
1,"F9","PHL","MCO",17.00,15.00,
1,"F9","TTN","MIA",-6.00,-21.00,
1,"F9","CVG","RSW",-5.00,-12.00,
1,"F9","MIA","PHL",-1.00,-11.00,
1,"F9","RSW","DTW",0.00,-13.00,
1,"F9","MKE","TPA",-7.00,-20.00,
1,"F9","ORD","MIA",-7.00,-9.00,
1,"F9","MCO","PHL",71.00,67.00,
1,"F9","CVG","TPA",-7.00,9.00,
1,"F9","MCO","MSP",38.00,18.00,
1,"F9","MCO","RDU",40.00,34.00,
1,"F9","PVD","RSW",0.00,21.00,
1,"F9","MCO","CLE",35.00,20.00,
1,"F9","MCO","DEN",23.00,2.00,
1,"F9","MCO","CLT",68.00,77.00,
1,"F9","MKE","MIA",-4.00,-12.00,
1,"F9","MCO","IAD",1.00,-6.00,
1,"F9","ORD","MCO",27.00,14.00,
1,"F9","MSP","TPA",-2.00,16.00,
1,"F9","ISP","MCO",174.00,171.00,
1,"F9","STL","MCO",60.00,51.00,
1,"F9","MCO","DTW",56.00,43.00,
1,"F9","MCO","ISP",99.00,102.00,
1,"F9","MCO","CLE",-4.00,-17.00,
1,"F9","CLE","TPA",170.00,189.00,
1,"F9","MIA","LAS",198.00,174.00,
1,"F9","PHL","RSW",-3.00,-30.00,
1,"F9","MCO","BUF",-2.00,7.00,
1,"F9","RSW","OMA",-9.00,-27.00,
1,"F9","RDU","MCO",33.00,22.00,
1,"F9","MCO","ATL",188.00,175.00,
1,"F9","PHX","MCO",-3.00,-11.00,
1,"F9","TPA","CVG",-1.00,-9.00,
1,"F9","MIA","ORD",10.00,-9.00,
1,"F9","DTW","RSW",-5.00,-17.00,
1,"F9","PHL","MIA",12.00,20.00,
1,"F9","RSW","PVD",12.00,-28.00,
1,"F9","MCO","MKE",3.00,-19.00,
1,"F9","TPA","MCI",13.00,1.00,
1,"F9","TPA","BUF",19.00,43.00,
1,"F9","CLE","RSW",16.00,34.00,
1,"F9","IAD","MCO",-8.00,-13.00,
1,"F9","OMA","MCO",-2.00,-27.00,
1,"F9","MCO","BNA",231.00,240.00,
1,"F9","RSW","BNA",6.00,4.00,
1,"F9","MSP","MCO",19.00,-13.00,
1,"F9","MIA","TTN",116.00,101.00,
1,"F9","MCO","PHL",43.00,36.00,
1,"F9","DTW","MCO",39.00,29.00,
1,"F9","BNA","RSW",-6.00,-16.00,
1,"F9","MIA","DTW",44.00,27.00,
1,"F9","CLE","MCO",-4.00,-16.00,
1,"F9","COS","TPA",-12.00,-8.00,
1,"F9","MCO","TTN",27.00,16.00,
1,"F9","CVG","MCO",3.00,-5.00,
1,"F9","TPA","CLE",225.00,210.00,
1,"F9","BUF","MCO",14.00,22.00,
1,"F9","ISP","RSW",316.00,363.00,
1,"F9","ISP","PBI",132.00,123.00,
1,"F9","MCO","IND",-1.00,-15.00,
1,"F9","MIA","ATL",20.00,7.00,
1,"F9","IND","RSW",78.00,71.00,
1,"F9","ATL","MIA",-4.00,-12.00,
1,"F9","OKC","MCO",-5.00,-23.00,
1,"F9","CLT","MCO",22.00,28.00,
1,"F9","RSW","MKE",30.00,27.00,
1,"F9","OMA","RSW",-8.00,-18.00,
1,"F9","RSW","CLE",4.00,-8.00,
1,"F9","MCO","OMA",-4.00,-22.00,
1,"F9","MCO","CMH",8.00,-2.00,
1,"F9","BUF","TPA",56.00,46.00,
1,"F9","MCO","TTN",-3.00,-14.00,
1,"F9","MCI","TPA",-5.00,-9.00,
1,"F9","PVD","MCO",2.00,5.00,
1,"F9","TPA","COS",-6.00,-24.00,
1,"F9","MKE","MCO",1.00,-15.00,
1,"F9","MCO","GRR",37.00,32.00,
1,"F9","RSW","IND",0.00,-10.00,
1,"F9","PHL","TPA",81.00,118.00,
1,"F9","DTW","MIA",8.00,-24.00,
1,"F9","MCO","ORD",-4.00,-18.00,
1,"F9","PHL","MCO",37.00,82.00,
1,"F9","MCO","ISP",20.00,13.00,
1,"F9","ORD","TPA",-10.00,-28.00,
1,"F9","MCO","LAX",0.00,-13.00,
1,"F9","IND","MCO",-1.00,-19.00,
1,"F9","RSW","PHL",58.00,51.00,
1,"F9","RSW","ISP",355.00,342.00,
1,"F9","MCO","SAN",2.00,-27.00,
1,"F9","COS","MCO",-6.00,-9.00,
1,"F9","CMH","MCO",-2.00,-18.00,
1,"F9","TPA","MKE",48.00,44.00,
1,"F9","TTN","RSW",46.00,73.00,
1,"F9","MCO","SFO",35.00,25.00,
1,"F9","CLE","MCO",82.00,103.00,
1,"F9","RSW","CVG",-4.00,-9.00,
1,"F9","TTN","PBI",194.00,253.00,
1,"F9","DEN","MIA",40.00,33.00,
1,"F9","TPA","MSP",-3.00,4.00,
1,"F9","GRR","MCO",23.00,1.00,
1,"F9","MIA","PVD",573.00,555.00,
1,"F9","MKE","RSW",15.00,2.00,
1,"F9","TTN","MCO",-10.00,14.00,
1,"F9","TPA","PHL",116.00,106.00,
1,"F9","MIA","MKE",12.00,-4.00,
1,"F9","MCO","CVG",-8.00,-23.00,
1,"F9","MCO","PVD",77.00,72.00,
1,"F9","BNA","MCO",229.00,240.00,
1,"F9","ATL","MCO",120.00,140.00,
1,"F9","ISP","MIA",25.00,1.00,
1,"F9","TPA","ISP",-10.00,-6.00,
1,"F9","MIA","LGA",115.00,116.00,
1,"F9","MSY","MCO",23.00,60.00,
1,"F9","MCO","PHL",122.00,111.00,
1,"F9","ISP","MCO",,,
1,"F9","PBI","ISP",,,
1,"F9","MIA","DEN",-1.00,-22.00,
1,"F9","MCO","SJU",5.00,3.00,
1,"F9","ISP","MIA",85.00,62.00,
1,"F9","MKE","RSW",113.00,167.00,
1,"F9","ISP","MCO",223.00,198.00,
1,"F9","LGA","MIA",-6.00,-29.00,
1,"F9","LAX","MCO",-7.00,-9.00,
1,"F9","DEN","TPA",21.00,14.00,
1,"F9","SAN","MCO",36.00,4.00,
1,"F9","DEN","MCO",-3.00,-16.00,
1,"F9","DEN","RSW",0.00,40.00,
1,"F9","SFO","MCO",-9.00,-36.00,
1,"F9","MCO","MSY",-5.00,-14.00,
1,"F9","MCO","LAS",-7.00,-29.00,
1,"F9","LAS","MCO",9.00,6.00,
1,"F9","MCO","COS",-6.00,-33.00,
1,"F9","TPA","BNA",11.00,7.00,
1,"F9","MCO","DSM",-5.00,-9.00,
1,"F9","TPA","DEN",10.00,-3.00,
1,"F9","LAS","MIA",30.00,20.00,
1,"F9","TTN","MCO",-4.00,-16.00,
1,"F9","MCO","PHL",-6.00,-6.00,
1,"F9","MCO","CLT",-7.00,-24.00,
1,"F9","CLE","TPA",-8.00,-18.00,
1,"F9","MIA","LAS",10.00,-4.00,
1,"F9","MCO","TYS",-7.00,-11.00,
1,"F9","CVG","RSW",-7.00,-3.00,
1,"F9","MCO","ATL",-3.00,-15.00,
1,"F9","MCO","CLE",-7.00,-15.00,
1,"F9","CVG","MIA",-4.00,16.00,
1,"F9","MIA","PHL",10.00,6.00,
1,"F9","PHL","MCO",4.00,79.00,
1,"F9","ORD","MIA",-8.00,-13.00,
1,"F9","RSW","BUF",0.00,15.00,
1,"F9","MCO","GRR",18.00,20.00,
1,"F9","PVD","TPA",-1.00,-5.00,
1,"F9","MSP","TPA",-5.00,-28.00,
1,"F9","MKE","MIA",-10.00,-3.00,
1,"F9","ISP","MCO",120.00,109.00,
1,"F9","PHL","PBI",-1.00,48.00,
1,"F9","ISP","RSW",3.00,12.00,
1,"F9","STL","MCO",-4.00,-12.00,
1,"F9","ORD","MCO",-2.00,-14.00,
1,"F9","MCO","IAD",-8.00,-4.00,
1,"F9","MKE","TPA",-5.00,-26.00,
1,"F9","TYS","MCO",-14.00,-11.00,
1,"F9","CLE","MIA",-6.00,-30.00,
1,"F9","MIA","PVD",-4.00,-19.00,
1,"F9","TPA","CLE",-14.00,-10.00,
1,"F9","PHL","RSW",1.00,-15.00,
1,"F9","GRR","MCO",9.00,-16.00,
1,"F9","MIA","ORD",-7.00,-24.00,
1,"F9","RSW","GRR",-10.00,-20.00,
1,"F9","PHX","MCO",-1.00,-6.00,
1,"F9","MIA","CVG",8.00,1.00,
1,"F9","MCO","DEN",167.00,132.00,
1,"F9","MCO","DTW",74.00,50.00,
1,"F9","TPA","PVD",-1.00,-10.00,
1,"F9","MCO","BUF",92.00,88.00,
1,"F9","TPA","IND",-10.00,-13.00,
1,"F9","RSW","ISP",-5.00,-12.00,
1,"F9","PHL","MIA",32.00,22.00,
1,"F9","PBI","PHL",41.00,29.00,
1,"F9","MCO","IND",119.00,107.00,
1,"F9","MCO","PHL",-1.00,-18.00,
1,"F9","BUF","RSW",17.00,9.00,
1,"F9","IAD","MCO",-1.00,-19.00,
1,"F9","MIA","BUF",-10.00,-2.00,
1,"F9","MCO","TTN",-9.00,-19.00,
1,"F9","CMH","RSW",-9.00,-4.00,
1,"F9","STL","RSW",4.00,-7.00,
1,"F9","TPA","CMH",-3.00,8.00,
1,"F9","MCO","MEM",-3.00,-12.00,
1,"F9","MCO","PIT",62.00,48.00,
1,"F9","CLE","RSW",128.00,135.00,
1,"F9","MCI","RSW",-7.00,6.00,
1,"F9","RSW","CMH",-11.00,-13.00,
1,"F9","MCO","MKE",-4.00,-6.00,
1,"F9","MSN","MCO",18.00,42.00,
1,"F9","MIA","CLE",-8.00,-24.00,
1,"F9","CVG","MCO",5.00,-7.00,
1,"F9","MIA","ATL",24.00,-5.00,
1,"F9","CLT","MCO",-8.00,-17.00,
1,"F9","DTW","MCO",45.00,25.00,
1,"F9","TTN","TPA",20.00,9.00,
1,"F9","COS","RSW",40.00,49.00,
1,"F9","IND","TPA",-5.00,-19.00,
1,"F9","GRR","RSW",-6.00,-11.00,
1,"F9","DSM","MCO",8.00,6.00,
1,"F9","BUF","MCO",81.00,68.00,
1,"F9","PVD","MIA",-4.00,9.00,
1,"F9","ISP","PBI",189.00,173.00,
1,"F9","ATL","MIA",38.00,25.00,
1,"F9","MCO","CID",-10.00,-34.00,
1,"F9","PHL","MCO",-5.00,-7.00,
1,"F9","RSW","STL",3.00,-5.00,
1,"F9","CMH","TPA",-3.00,1.00,
1,"F9","PVD","MCO",-2.00,-8.00,
1,"F9","RSW","CLE",11.00,4.00,
1,"F9","PHL","TPA",52.00,59.00,
1,"F9","ORD","RSW",-9.00,-16.00,
1,"F9","PIT","MCO",30.00,18.00,
1,"F9","RSW","PHL",-14.00,-30.00,
1,"F9","BUF","MIA",-4.00,-53.00,
1,"F9","MCO","MSN",41.00,25.00,
1,"F9","TTN","PBI",-4.00,-14.00,
1,"F9","ISP","TPA",63.00,70.00,
1,"F9","RSW","MCI",-5.00,-13.00,
1,"F9","MEM","MCO",-13.00,14.00,
1,"F9","RSW","MKE",128.00,130.00,
1,"F9","MCO","ORD",28.00,5.00,
1,"F9","MCO","LAX",6.00,-27.00,
1,"F9","BNA","TPA",-6.00,-10.00,
1,"F9","CLE","MCO",-4.00,1.00,
1,"F9","IND","MCO",-2.00,-4.00,
1,"F9","ORD","TPA",12.00,32.00,
1,"F9","TPA","MKE",0.00,19.00,
1,"F9","RSW","COS",63.00,39.00,
1,"F9","RSW","CVG",2.00,-18.00,
1,"F9","MKE","MCO",-6.00,-10.00,
1,"F9","TPA","TTN",22.00,33.00,
1,"F9","MCO","SFO",1.00,-14.00,
1,"F9","MIA","ISP",-10.00,-33.00,
1,"F9","MCO","ISP",63.00,92.00,
1,"F9","COS","MCO",-1.00,-5.00,
1,"F9","DEN","MIA",6.00,-1.00,
1,"F9","PBI","ISP",198.00,222.00,
1,"F9","MCO","SAN",65.00,34.00,
1,"F9","MIA","LGA",-14.00,-29.00,
1,"F9","RSW","ORD",2.00,-16.00,
1,"F9","TPA","PHL",49.00,48.00,
1,"F9","ATL","MCO",-4.00,-16.00,
1,"F9","TPA","MSP",-5.00,-7.00,
1,"F9","MCO","PVD",22.00,12.00,
1,"F9","TPA","ORD",52.00,34.00,
1,"F9","MCO","PHL",23.00,13.00,
1,"F9","PHL","MCO",0.00,-24.00,
1,"F9","PBI","TTN",-4.00,-27.00,
1,"F9","CID","MCO",-20.00,-42.00,
1,"F9","MIA","MKE",-16.00,-21.00,
1,"F9","TPA","LAS",15.00,-17.00,
1,"F9","MCO","STL",3.00,7.00,
1,"F9","MCO","PHX",15.00,-2.00,
1,"F9","MCO","CVG",-3.00,-18.00,
1,"F9","MSY","MCO",-18.00,-22.00,
1,"F9","TPA","ISP",11.00,12.00,
1,"F9","LAS","TPA",,,
1,"F9","SJU","MCO",,,
1,"F9","MCO","ISP",,,
1,"F9","ISP","MIA",91.00,51.00,
1,"F9","MCO","SJU",0.00,24.00,
1,"F9","TPA","MSP",178.00,159.00,
1,"F9","MIA","DEN",36.00,6.00,
1,"F9","LAS","TPA",-1.00,-24.00,
1,"F9","LGA","MIA",-1.00,-45.00,
1,"F9","SAN","MCO",-12.00,-49.00,
1,"F9","SJU","MCO",20.00,-3.00,
1,"F9","LAX","MCO",9.00,6.00,
1,"F9","DEN","TPA",19.00,26.00,
1,"F9","DEN","MCO",0.00,7.00,
1,"F9","SFO","MCO",27.00,22.00,
1,"F9","MCO","MSY",-6.00,-9.00,
1,"F9","MCO","LAS",0.00,-35.00,
1,"F9","LAS","MCO",-1.00,-3.00,
1,"F9","LAS","MIA",9.00,-6.00,
1,"F9","TPA","STL",-5.00,-2.00,
1,"F9","MCO","COS",-6.00,-19.00,
1,"F9","MCO","OKC",-6.00,-13.00,
1,"F9","ISP","MCO",-6.00,-11.00,
1,"F9","MCO","PHL",-7.00,-16.00,
1,"F9","PHL","MCO",-1.00,14.00,
1,"F9","CLE","TPA",-2.00,-27.00,
1,"F9","MCO","CLT",-8.00,-22.00,
1,"F9","CVG","RSW",-5.00,-31.00,
1,"F9","TTN","MCO",1.00,16.00,
1,"F9","MIA","PHL",-4.00,-13.00,
1,"F9","RSW","DEN",-3.00,-19.00,
1,"F9","MIA","LAS",4.00,-1.00,
1,"F9","TTN","MIA",-5.00,-11.00,
1,"F9","CVG","TPA",-2.00,-24.00,
1,"F9","MCO","RDU",-7.00,-2.00,
1,"F9","ORD","MIA",-6.00,-25.00,
1,"F9","MCO","CLE",1.00,-1.00,
1,"F9","MCO","ATL",-4.00,8.00,
1,"F9","MKE","TPA",0.00,4.00,
1,"F9","RSW","DTW",-4.00,19.00,
1,"F9","MCO","ISP",-4.00,2.00,
1,"F9","MKE","MIA",0.00,-30.00,
1,"F9","ORD","MCO",-8.00,-18.00,
1,"F9","PVD","RSW",-5.00,57.00,
1,"F9","DEN","RSW",13.00,,
1,"F9","STL","MCO",21.00,8.00,
1,"F9","MCO","DTW",-8.00,17.00,
1,"F9","MCO","DEN",118.00,81.00,
1,"F9","MCO","BNA",20.00,49.00,
1,"F9","MSP","TPA",18.00,19.00,
1,"F9","RDU","MCO",0.00,-20.00,
1,"F9","PHL","RSW",-6.00,-43.00,
1,"F9","MIA","PVD",-6.00,-18.00,
1,"F9","TPA","CLE",-7.00,-4.00,
1,"F9","ISP","RSW",103.00,141.00,
1,"F9","MCO","CLE",-7.00,19.00,
1,"F9","MIA","TTN",-10.00,-31.00,
1,"F9","MCO","IAD",42.00,85.00,
1,"F9","RSW","MSP",-10.00,-11.00,
1,"F9","MCO","BUF",26.00,45.00,
1,"F9","PHX","MCO",-4.00,-5.00,
1,"F9","MIA","ORD",-3.00,-10.00,
1,"F9","CLE","RSW",0.00,-25.00,
1,"F9","TPA","CVG",11.00,23.00,
1,"F9","PHL","MIA",-4.00,9.00,
1,"F9","DTW","RSW",2.00,-11.00,
1,"F9","MCO","MKE",-14.00,-17.00,
1,"F9","ISP","PBI",-1.00,-11.00,
1,"F9","OMA","MCO",-18.00,-44.00,
1,"F9","TPA","BUF",51.00,52.00,
1,"F9","MCO","PHL",8.00,7.00,
1,"F9","DTW","MCO",6.00,-7.00,
1,"F9","RSW","PVD",46.00,20.00,
1,"F9","RSW","BNA",-12.00,-3.00,
1,"F9","IND","RSW",-16.00,-34.00,
1,"F9","MIA","DTW",-10.00,-6.00,
1,"F9","MCO","TTN",-7.00,-18.00,
1,"F9","BNA","RSW",15.00,-3.00,
1,"F9","DEN","TPA",-5.00,-12.00,
1,"F9","IAD","MCO",96.00,71.00,
1,"F9","CLE","MCO",13.00,6.00,
1,"F9","RSW","ISP",123.00,117.00,
1,"F9","BUF","MCO",41.00,18.00,
1,"F9","MIA","ATL",9.00,-9.00,
1,"F9","TPA","MCI",156.00,147.00,
1,"F9","CLT","MCO",-10.00,-18.00,
1,"F9","MCO","IND",-1.00,-12.00,
1,"F9","COS","TPA",2.00,29.00,
1,"F9","TTN","PBI",-4.00,-25.00,
1,"F9","RSW","MKE",-9.00,-3.00,
1,"F9","PVD","MIA",-5.00,-7.00,
1,"F9","OKC","MCO",-2.00,11.00,
1,"F9","PHL","TPA",1.00,-2.00,
1,"F9","ATL","MIA",18.00,3.00,
1,"F9","CVG","MCO",63.00,44.00,
1,"F9","TPA","DEN",566.00,543.00,
1,"F9","DEN","MCO",-11.00,-1.00,
1,"F9","BUF","TPA",35.00,11.00,
1,"F9","PHL","MCO",-1.00,1.00,
1,"F9","MCO","OMA",-4.00,-23.00,
1,"F9","PBI","ISP",-1.00,-7.00,
1,"F9","PVD","MCO",2.00,21.00,
1,"F9","RSW","CLE",16.00,13.00,
1,"F9","MSP","RSW",-5.00,-13.00,
1,"F9","MCO","GRR",-10.00,1.00,
1,"F9","TPA","DEN",1.00,-33.00,
1,"F9","MKE","MCO",-5.00,-20.00,
1,"F9","RSW","PHL",-8.00,-10.00,
1,"F9","TPA","COS",25.00,-6.00,
1,"F9","DTW","MIA",2.00,-25.00,
1,"F9","RSW","IND",-7.00,-3.00,
1,"F9","TTN","RSW",-1.00,-22.00,
1,"F9","MCO","ORD",-6.00,-9.00,
1,"F9","MCO","CMH",91.00,81.00,
1,"F9","ISP","TPA",105.00,76.00,
1,"F9","BNA","MCO",-1.00,-5.00,
1,"F9","IND","MCO",-17.00,-28.00,
1,"F9","CLE","MCO",-6.00,-12.00,
1,"F9","ORD","TPA",-5.00,-8.00,
1,"F9","MCO","LAX",30.00,10.00,
1,"F9","TPA","MKE",10.00,1.00,
1,"F9","MCO","ISP",63.00,63.00,
1,"F9","MCO","DEN",5.00,-22.00,
1,"F9","PBI","TTN",1.00,-8.00,
1,"F9","MCO","SAN",6.00,-10.00,
1,"F9","STL","TPA",95.00,108.00,
1,"F9","MCI","TPA",145.00,170.00,
1,"F9","TPA","PHL",11.00,12.00,
1,"F9","MIA","ISP",-6.00,-13.00,
1,"F9","MCO","SFO",45.00,36.00,
1,"F9","COS","MCO",25.00,20.00,
1,"F9","ISP","MCO",2.00,-35.00,
1,"F9","ATL","MCO",-6.00,-20.00,
1,"F9","GRR","MCO",-3.00,-25.00,
1,"F9","RSW","CVG",-7.00,-22.00,
1,"F9","MIA","LGA",-10.00,-13.00,
1,"F9","MKE","RSW",-13.00,-29.00,
1,"F9","DEN","MIA",37.00,37.00,
1,"F9","MCO","PVD",-5.00,2.00,
1,"F9","CMH","MCO",72.00,52.00,
1,"F9","MCO","PHL",7.00,14.00,
1,"F9","PHL","MCO",2.00,-33.00,
1,"F9","MCO","STL",-2.00,-16.00,
1,"F9","MIA","MKE",5.00,-4.00,
1,"F9","TPA","ORD",92.00,63.00,
1,"F9","MCO","CVG",-7.00,-28.00,
1,"F9","MSY","MCO",-16.00,-28.00,
1,"F9","RSW","TTN",-8.00,-11.00,
1,"F9","MCO","PHX",1.00,-6.00,
1,"F9","TPA","ISP",-8.00,-11.00,
1,"F9","TPA","LAS",,,
1,"F9","MIA","DEN",2.00,-21.00,
1,"F9","LAS","TPA",-11.00,-28.00,
1,"F9","LGA","MIA",78.00,37.00,
1,"F9","SJU","MCO",-10.00,-39.00,
1,"F9","DEN","TPA",-7.00,-13.00,
1,"F9","LAX","MCO",-8.00,12.00,
1,"F9","SAN","MCO",1.00,-17.00,
1,"F9","DEN","RSW",-6.00,-15.00,
1,"F9","SFO","MCO",-2.00,-17.00,
1,"F9","DEN","MCO",-5.00,1.00,
1,"F9","MCO","MSY",-5.00,-9.00,
1,"F9","LAS","MCO",-5.00,-3.00,
1,"F9","MCO","LAS",-5.00,-30.00,
1,"F9","LAS","MIA",-5.00,-15.00,
1,"F9","MCO","DSM",2.00,-5.00,
1,"F9","MCO","COS",-3.00,-31.00,
1,"F9","TPA","BNA",-10.00,3.00,
1,"F9","TPA","DEN",2.00,-20.00,
1,"F9","TTN","MCO",-8.00,-50.00,
1,"F9","ISP","MCO",-15.00,-26.00,
1,"F9","PHL","MCO",0.00,-9.00,
1,"F9","CLE","TPA",-8.00,-40.00,
1,"F9","MCO","PHL",-5.00,-22.00,
1,"F9","MCO","CLT",-6.00,-11.00,
1,"F9","CVG","MIA",-7.00,-19.00,
1,"F9","CVG","RSW",-6.00,-15.00,
1,"F9","MCO","MSP",-2.00,-5.00,
1,"F9","MCO","TYS",-8.00,-18.00,
1,"F9","PHL","PBI",-6.00,-29.00,
1,"F9","MCO","GRR",-2.00,-6.00,
1,"F9","PVD","TPA",-8.00,-28.00,
1,"F9","MCO","CLE",-4.00,-14.00,
1,"F9","ORD","MIA",-7.00,-2.00,
1,"F9","MCO","ATL",0.00,-3.00,
1,"F9","ISP","RSW",-13.00,-23.00,
1,"F9","MIA","PHL",43.00,29.00,
1,"F9","MCO","ISP",-8.00,-3.00,
1,"F9","MCO","DEN",-3.00,-42.00,
1,"F9","MKE","MIA",-10.00,-13.00,
1,"F9","STL","MCO",-9.00,-14.00,
1,"F9","ORD","MCO",4.00,-3.00,
1,"F9","RSW","BUF",72.00,59.00,
1,"F9","MSP","TPA",-7.00,40.00,
